customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID00526,Male,0,Yes,No,67,Yes,No phone service,No,Yes,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Credit card (automatic),32.79,5540.71,No
ID00527,Female,0,Yes,No,0,No,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,51.24,990.51,No
ID00528,Female,1,No,No,62,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,71.44,539.07,Yes
ID00529,Female,1,Yes,No,23,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),78.88,7799.48,Yes
ID00530,Male,1,No,No,12,No,No,DSL,No,Yes,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),98.99,5455.76,Yes
ID00531,Female,1,No,No,10,Yes,No phone service,No,No,Yes,No,No,No,Yes,One year,No,Mailed check,85.62,3351.3,No
ID00532,Male,1,No,No,50,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),80.88,5619.81,Yes
ID00533,Male,0,No,No,16,No,No phone service,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),61.18,6055.53,Yes
ID00534,Male,0,No,No,23,Yes,No phone service,No,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),67.38,6244.1,Yes
ID00535,Female,1,Yes,Yes,18,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),61.45,3833.46,Yes
ID00536,Female,0,Yes,Yes,36,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,One year,No,Mailed check,104.22,3450.46,No
ID00537,Male,1,No,Yes,7,No,No,No,No,No,No internet service,Yes,No internet service,No,One year,No,Electronic check,43.0,108.0,No
ID00538,Male,1,No,No,27,Yes,No phone service,No,No,No,No,Yes,No,No internet service,Two year,Yes,Mailed check,20.57,7413.93,No
ID00539,Female,0,Yes,Yes,4,Yes,No,No,Yes,Yes,No,No internet service,No,No,Two year,No,Credit card (automatic),85.13,4834.4,No
ID00540,Male,0,Yes,No,16,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),40.25,1641.17,No
ID00541,Female,0,Yes,No,35,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,109.01,7358.44,No
ID00542,Male,1,Yes,Yes,18,No,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Credit card (automatic),105.9,7321.16,Yes
ID00543,Female,0,No,No,63,No,No phone service,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,27.67,7913.69,No
ID00544,Male,1,No,Yes,10,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,30.64,6994.97,Yes
ID00545,Female,1,Yes,Yes,53,No,No phone service,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.52,7982.32,Yes
ID00546,Male,1,No,Yes,44,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,80.92,1972.6,Yes
ID00547,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,One year,Yes,Credit card (automatic),47.49,6741.15,Yes
ID00548,Female,0,No,Yes,11,No,Yes,No,Yes,No internet service,No,No,No,No internet service,One year,No,Credit card (automatic),91.68,6587.77,No
ID00549,Male,1,Yes,No,20,No,No,Fiber optic,No,No internet service,No internet service,No,No,No,Two year,Yes,Mailed check,79.49,1862.9,No
ID00550,Male,0,No,Yes,10,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),52.48,805.53,No
ID00551,Female,0,Yes,Yes,4,Yes,No phone service,DSL,Yes,No internet service,No,No,No internet service,No,One year,Yes,Credit card (automatic),22.54,7835.78,Yes
ID00552,Male,0,Yes,Yes,55,No,No,DSL,No internet service,No,Yes,No,Yes,No,Two year,Yes,Electronic check,95.02,2382.28,No
ID00553,Female,1,No,No,19,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),41.48,6969.72,No
ID00554,Male,1,Yes,No,40,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),103.45,52.93,No
ID00555,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,Yes,Electronic check,62.03,187.78,No
ID00556,Female,1,No,Yes,11,Yes,No,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,77.71,3737.65,No
ID00557,Female,0,Yes,Yes,69,No,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),107.29,1924.94,No
ID00558,Female,0,No,No,16,No,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),106.36,5524.93,Yes
ID00559,Female,0,No,No,18,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,57.15,4533.2,Yes
ID00560,Female,0,No,No,25,No,Yes,No,No,No internet service,No,No internet service,Yes,Yes,One year,No,Mailed check,40.89,638.34,No
ID00561,Male,1,No,No,47,No,No,DSL,No,No,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),97.51,1317.77,Yes
ID00562,Male,1,No,No,51,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),63.31,3116.63,Yes
ID00563,Male,1,Yes,No,69,No,No phone service,No,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),39.2,1501.12,No
ID00564,Female,0,No,Yes,54,Yes,No,No,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),110.44,6341.93,Yes
ID00565,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),39.81,3340.24,No
ID00566,Female,0,No,Yes,61,Yes,No,DSL,No,No,No internet service,No,Yes,No,Two year,No,Electronic check,22.58,765.59,Yes
ID00567,Female,1,No,Yes,22,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),22.03,3885.06,No
ID00568,Male,0,No,No,14,No,No,No,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),82.23,744.89,Yes
ID00569,Male,1,Yes,No,26,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Mailed check,86.17,1048.92,Yes
ID00570,Female,1,No,Yes,63,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),51.1,1932.09,Yes
ID00571,Male,1,Yes,No,50,No,Yes,No,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.0,6879.03,Yes
ID00572,Male,1,Yes,No,52,No,No,No,No internet service,No,No,No internet service,No internet service,Yes,Two year,No,Electronic check,53.95,7398.41,No
ID00573,Female,1,Yes,Yes,50,Yes,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,One year,Yes,Electronic check,88.02,6613.54,Yes
ID00574,Male,1,Yes,Yes,46,No,No,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,25.81,2685.94,No
ID00575,Female,0,No,Yes,3,Yes,Yes,DSL,No,No,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),112.91,2194.12,No
ID00576,Male,0,Yes,No,6,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),42.25,4402.26,Yes
ID00577,Female,1,Yes,Yes,34,No,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,119.97,5780.39,Yes
ID00578,Female,1,No,No,47,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),37.15,7947.11,No
ID00579,Female,0,No,Yes,71,No,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Two year,No,Mailed check,97.15,1069.93,Yes
ID00580,Female,1,No,Yes,44,Yes,No,DSL,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.34,413.35,No
ID00581,Male,1,Yes,Yes,71,Yes,Yes,DSL,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),28.08,5560.96,Yes
ID00582,Female,0,No,No,18,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),107.49,6661.16,No
ID00583,Female,1,No,No,62,No,No,No,No,No internet service,No,No internet service,Yes,Yes,Two year,No,Mailed check,105.88,6773.86,Yes
ID00584,Female,1,Yes,Yes,37,No,No phone service,No,Yes,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),60.36,5434.14,Yes
ID00585,Male,1,No,Yes,66,No,No phone service,No,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),90.24,7633.05,No
ID00586,Female,0,No,Yes,58,No,No,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),75.71,4097.82,No
ID00587,Male,0,No,No,68,Yes,No,No,No,No,No,No internet service,No,No internet service,Two year,No,Electronic check,105.3,7312.24,No
ID00588,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.51,7743.14,Yes
ID00589,Male,1,Yes,No,46,Yes,Yes,No,Yes,Yes,No,No internet service,No,Yes,Two year,No,Bank transfer (automatic),72.37,6780.32,Yes
ID00590,Male,1,No,Yes,60,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,68.54,2491.87,Yes
ID00591,Female,0,No,Yes,30,No,No phone service,No,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,55.39,1585.8,Yes
ID00592,Male,1,Yes,Yes,21,No,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),109.15,4394.0,No
ID00593,Female,1,No,Yes,42,No,Yes,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),36.59,3635.06,No
ID00594,Female,1,Yes,Yes,66,Yes,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,34.95,7024.51,Yes
ID00595,Female,1,No,Yes,53,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,77.69,818.25,Yes
ID00596,Male,1,Yes,No,9,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,85.75,2076.77,Yes
ID00597,Male,0,Yes,Yes,41,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),39.46,6019.36,No
ID00598,Female,1,Yes,No,63,Yes,Yes,DSL,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.07,777.99,No
ID00599,Female,0,Yes,Yes,20,No,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,114.66,2579.7,Yes
ID00600,Male,1,No,Yes,65,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,44.66,3109.5,No
ID00601,Female,0,Yes,No,40,Yes,No,No,Yes,No,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,86.84,4988.3,Yes
ID00602,Female,1,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,94.01,1281.9,Yes
ID00603,Female,0,Yes,No,34,No,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,64.81,6887.62,No
ID00604,Male,1,Yes,No,55,No,Yes,No,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),113.75,3591.39,No
ID00605,Male,0,Yes,Yes,29,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),93.67,7337.83,No
ID00606,Male,1,No,No,56,No,No,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,65.79,3753.6,No
ID00607,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),76.93,2214.82,Yes
ID00608,Female,1,No,Yes,34,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No,No,Two year,Yes,Mailed check,89.26,1151.79,No
ID00609,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,One year,No,Bank transfer (automatic),79.22,49.89,No
ID00610,Male,0,No,Yes,7,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,No,Mailed check,107.87,4266.62,No
ID00611,Female,1,No,Yes,25,No,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),55.69,875.11,No
ID00612,Female,1,No,Yes,70,Yes,No,DSL,No,No,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),49.99,3145.99,Yes
ID00613,Female,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Two year,No,Mailed check,41.38,4722.39,Yes
ID00614,Female,1,No,No,6,No,No phone service,No,No,No internet service,No,No,No,No,Two year,No,Credit card (automatic),23.78,2219.97,No
ID00615,Male,0,No,Yes,66,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,No,One year,Yes,Mailed check,24.3,1418.29,No
ID00616,Male,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),107.01,6202.28,Yes
ID00617,Female,0,Yes,No,35,No,Yes,DSL,No,No,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),87.84,7575.39,Yes
ID00618,Male,1,Yes,Yes,24,No,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),86.05,821.51,No
ID00619,Male,0,Yes,Yes,36,No,No,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,81.46,1261.61,Yes
ID00620,Female,0,Yes,No,0,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),104.92,7680.9,Yes
ID00621,Female,1,Yes,No,14,No,Yes,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,68.03,321.52,Yes
ID00622,Male,1,No,No,36,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),107.04,7821.51,Yes
ID00623,Female,1,No,No,12,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,55.94,57.06,No
ID00624,Male,1,No,No,7,Yes,No,No,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),112.67,6991.88,Yes
ID00625,Female,0,No,No,4,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),89.87,2472.45,Yes
ID00626,Male,0,No,No,59,Yes,No phone service,No,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),45.72,7509.94,No
ID00627,Female,0,No,Yes,0,Yes,No,No,No,No,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),76.41,2549.22,No
ID00628,Male,0,No,No,35,No,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),73.3,5241.36,No
ID00629,Male,1,Yes,No,34,No,No phone service,No,No,No internet service,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),33.79,658.66,Yes
ID00630,Male,0,Yes,No,65,No,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),79.12,1953.79,No
ID00631,Female,0,Yes,Yes,62,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,No,Two year,Yes,Credit card (automatic),51.48,6193.96,Yes
ID00632,Male,1,Yes,Yes,22,Yes,No phone service,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),25.23,4238.91,No
ID00633,Male,0,No,No,8,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,114.87,7425.19,Yes
ID00634,Female,0,No,No,33,No,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,One year,No,Electronic check,84.15,3441.44,No
ID00635,Female,0,No,No,45,No,No phone service,No,Yes,No,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,107.69,6961.1,No
ID00636,Male,0,Yes,Yes,3,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Mailed check,87.61,3602.66,Yes
ID00637,Male,0,No,Yes,29,No,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,55.7,7834.4,No
ID00638,Female,0,No,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.27,7679.48,No
ID00639,Female,1,No,Yes,2,No,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,87.57,2646.51,No
ID00640,Female,1,Yes,No,13,No,No,No,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),116.03,7089.67,No
ID00641,Female,0,No,Yes,59,No,No,No,No internet service,Yes,No internet service,Yes,No,Yes,One year,Yes,Mailed check,45.37,6783.94,No
ID00642,Female,0,Yes,Yes,44,Yes,No,DSL,No,No,No,Yes,No internet service,Yes,One year,No,Credit card (automatic),107.5,1701.23,Yes
ID00643,Male,1,Yes,No,33,No,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),112.41,5001.84,Yes
ID00644,Female,0,Yes,No,44,No,No phone service,No,No internet service,No,No,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),87.04,600.0,No
ID00645,Male,0,Yes,No,60,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,113.13,6696.95,No
ID00646,Male,0,No,No,15,No,No,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),59.79,1412.88,Yes
ID00647,Male,1,Yes,Yes,65,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,One year,Yes,Credit card (automatic),115.3,585.1,Yes
ID00648,Female,0,Yes,Yes,39,Yes,No phone service,No,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.28,3213.75,No
ID00649,Male,1,No,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,Two year,No,Electronic check,24.2,4623.84,Yes
ID00650,Male,0,No,No,33,Yes,No,No,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,110.69,6842.24,No
ID00651,Female,1,Yes,Yes,15,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),68.45,7794.46,No
ID00652,Male,1,No,No,59,No,Yes,No,No,Yes,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),66.03,3527.15,No
ID00653,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),76.65,502.37,No
ID00654,Female,1,Yes,No,65,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.94,5997.94,Yes
ID00655,Male,0,Yes,No,12,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,66.92,4530.08,Yes
ID00656,Male,1,Yes,Yes,55,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),103.11,3594.17,Yes
ID00657,Male,0,No,No,30,No,Yes,No,No,No,No internet service,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.55,2487.97,No
ID00658,Female,0,Yes,No,33,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),47.29,4029.14,Yes
ID00659,Female,1,No,Yes,38,No,Yes,Fiber optic,No,No internet service,No,No,No,Yes,One year,No,Credit card (automatic),20.25,2722.66,No
ID00660,Female,0,No,No,66,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),61.57,6060.95,No
ID00661,Male,0,No,No,7,No,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),92.83,4360.27,Yes
ID00662,Male,1,No,No,54,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,99.88,7017.25,No
ID00663,Female,0,Yes,Yes,26,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,No,One year,Yes,Credit card (automatic),114.52,4357.48,No
ID00664,Male,0,No,Yes,52,No,No,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Two year,Yes,Electronic check,80.85,1921.33,No
ID00665,Male,1,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,No,Credit card (automatic),45.46,6811.71,Yes
ID00666,Female,1,No,Yes,64,No,No phone service,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,112.41,4466.61,No
ID00667,Female,0,No,No,16,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Credit card (automatic),97.53,1670.59,Yes
ID00668,Male,0,Yes,No,29,No,No phone service,DSL,No internet service,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),77.44,4995.59,No
ID00669,Male,1,Yes,No,52,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),89.56,2874.58,Yes
ID00670,Male,1,Yes,No,12,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),112.43,6758.36,No
ID00671,Female,0,No,No,20,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),91.24,3637.33,Yes
ID00672,Female,1,No,Yes,18,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),56.84,5817.0,Yes
ID00673,Female,0,Yes,No,52,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,91.3,782.38,No
ID00674,Female,0,Yes,Yes,18,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,One year,Yes,Electronic check,24.03,3180.27,No
ID00675,Male,0,Yes,Yes,56,Yes,Yes,No,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),58.64,7866.27,No
ID00676,Female,0,Yes,No,24,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),60.63,6471.51,No
ID00677,Female,0,No,No,30,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,36.68,1296.33,Yes
ID00678,Female,1,Yes,Yes,54,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,22.31,2236.56,No
ID00679,Female,1,Yes,Yes,22,No,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),33.34,2651.93,Yes
ID00680,Female,1,Yes,Yes,31,No,No,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),85.46,5209.92,No
ID00681,Male,1,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),100.23,6060.82,Yes
ID00682,Male,0,No,Yes,9,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,118.82,6001.22,Yes
ID00683,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,One year,No,Mailed check,54.64,4088.79,Yes
ID00684,Male,0,No,No,53,Yes,No,No,Yes,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,79.94,6490.35,No
ID00685,Female,0,Yes,No,51,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,113.71,3507.88,No
ID00686,Female,1,Yes,Yes,19,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),36.7,1008.57,Yes
ID00687,Male,0,No,No,31,No,Yes,No,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Electronic check,91.76,4524.25,Yes
ID00688,Male,0,Yes,No,13,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,95.5,7619.37,Yes
ID00689,Female,1,No,No,49,No,No,No,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,28.9,6348.09,Yes
ID00690,Female,1,No,No,27,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,106.12,4638.03,Yes
ID00691,Female,1,Yes,No,52,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),101.31,5181.51,No
ID00692,Male,1,No,Yes,23,No,No,DSL,Yes,Yes,No,No,No internet service,No,Two year,No,Electronic check,23.34,7445.88,Yes
ID00693,Female,0,No,No,21,No,No,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,29.11,3438.18,No
ID00694,Female,0,No,No,29,No,Yes,No,Yes,No,Yes,No internet service,Yes,No,One year,Yes,Mailed check,24.91,2664.53,No
ID00695,Female,1,No,Yes,62,No,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),53.47,7818.39,No
ID00696,Male,0,No,No,3,No,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),70.93,6910.28,Yes
ID00697,Female,0,No,Yes,58,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,73.23,2597.89,Yes
ID00698,Female,0,No,No,7,No,Yes,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.77,3720.97,Yes
ID00699,Male,1,No,Yes,11,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,111.16,3332.32,Yes
ID00700,Female,0,Yes,Yes,30,No,No phone service,Fiber optic,No,No,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),56.83,1209.78,No
ID00701,Female,1,Yes,No,33,Yes,No phone service,No,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,24.56,7663.4,No
ID00702,Male,0,No,No,48,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,50.02,3246.41,No
